MMS ID,Handle,Title,dc:type,dc:format,dcterms:format,Thumbnail?,File Opens?,Needs Attention?
991011546761504641,http://hdl.handle.net/11084/16965,"""Farmers Savings Bank, Cushing, Iowa""",postcard,digitized other analog,,,,
991011546761704641,http://hdl.handle.net/11084/16963,"""Danbury Hotel, Danbury, Iowa""",postcard,digitized other analog,,,,
991011546761904641,http://hdl.handle.net/11084/16961,"""Lindsay Park Boat Harbor, Davenport, Iowa""",postcard,digitized other analog,,,,
991011546762004641,http://hdl.handle.net/11084/16960,"""Helen Blair, Davenport, Iowa""",postcard,digitized other analog,,,,
991011546762304641,http://hdl.handle.net/11084/16957,"""White Lily Manufacturing Co., Davenport, Iowa""",postcard,digitized other analog,,,,
991011546762404641,http://hdl.handle.net/11084/16956,"""Hotel Dempsey, Davenport, Iowa""",postcard,digitized other analog,,,,
991011546762504641,http://hdl.handle.net/11084/16955,"""Memorial Tower, Memorial Park Cemetery, Davenport, Iowa""",postcard,digitized other analog,,,,
991011546762604641,http://hdl.handle.net/11084/16954,"""Government Bridge and Roller Dam, Davenport, Iowa""",postcard,digitized other analog,,,,
991011546762804641,http://hdl.handle.net/11084/16952,"""Black Hawk Hotel, Davenport, Iowa""",postcard,digitized other analog,,,,
991011546763104641,http://hdl.handle.net/11084/16949,"""Cross Roads Motel, De Witt, Iowa""",postcard,digitized other analog,image/tiff,,,
991011546763204641,http://hdl.handle.net/11084/16948,"""Homestead with horses and plow, De Witt, Iowa""",postcard,digitized other analog,image/tiff,,,
991011546763304641,http://hdl.handle.net/11084/16947,"""U.S. post office, De Witt, Iowa""",postcard,digitized other analog,image/tiff,,,
991011546763404641,http://hdl.handle.net/11084/16946,"""Decorah Lutheran Church, Decorah, Iowa""",postcard,digitized other analog,,,,
991011546763504641,http://hdl.handle.net/11084/16945,"""Book keeping dept., Winnesheik County State Bank, Decorah, Iowa""",postcard,digitized other analog,,,,
991011546763604641,http://hdl.handle.net/11084/16944,"""Birds eye view, Decorah, Iowa""",postcard,digitized other analog,,,,
991011546763704641,http://hdl.handle.net/11084/16943,"""Main Street, Defiance, Iowa""",postcard,digitized other analog,,,,
991011546763804641,http://hdl.handle.net/11084/16942,"""Main Street, Delmar, Iowa""",postcard,digitized other analog,,,,
991011546763904641,http://hdl.handle.net/11084/16941,"""Lazy H Motel, Denver, Iowa""",postcard,digitized other analog,,,,
991011546764004641,http://hdl.handle.net/11084/16940,"""Public school, Denver, Iowa""",postcard,digitized other analog,,,,
991011546764104641,http://hdl.handle.net/11084/16939,"""I.O.O.F. hall, Derby, Iowa""",postcard,digitized other analog,,,,
991011546764504641,http://hdl.handle.net/11084/16935,"""State capitol, Des Moines, Iowa""",postcard,digitized other analog,,,,
991011546764604641,http://hdl.handle.net/11084/16934,"""Down the Des Moines valley, Iowa""",postcard,digitized other analog,,,,
991011546764704641,http://hdl.handle.net/11084/16933,"""Des Moines Municipal Airport, Des Moines, Iowa""",postcard,digitized other analog,,,,
991011546764804641,http://hdl.handle.net/11084/16932,"""Greetings from Drake University, Des Moines, Iowa""",postcard,digitized other analog,,,,
991011546765004641,http://hdl.handle.net/11084/16930,"""Winners in Iowa State Fair, $1000 Saddle Horse Stake, Des Moines, Iowa""",postcard,digitized other analog,,,,
991011546765204641,http://hdl.handle.net/11084/16928,"""McNeal Hi-way Hotel-Motels, Des Moines, Iowa""",postcard,digitized other analog,,,,
991011546765304641,http://hdl.handle.net/11084/16927,"""Street scene, Dow City, Iowa""",postcard,digitized other analog,,,,
991011546765404641,http://hdl.handle.net/11084/16926,"""Kretz Cafeteria interior, Dubuque, Iowa""",postcard,digitized other analog,image/tiff,,,
991011546765504641,http://hdl.handle.net/11084/16925,"""Carnegie-Stout Free Library, Dubuque, Iowa""",postcard,digitized other analog,,,,
991011546765604641,http://hdl.handle.net/11084/16874,"""Walnut Street, looking west from Fourth Street, by Night, Des Moines, Iowa""",postcard,digitized other analog,,,,
991011546765704641,http://hdl.handle.net/11084/16872,"""Elbows for special locations, Armco, the Iowa Culvert and Pipe Company, Des Moines, Iowa""",postcard,digitized other analog,image/jpeg,,,
991011546765904641,http://hdl.handle.net/11084/16869,"""Veterans' Memorial Auditorium, Des Moines, Iowa""",postcard,digitized other analog,image/jpeg,,,
991011546766004641,http://hdl.handle.net/11084/16867,"""Hotel Elliott, Lobby, Des Moines, Iowa""",postcard,digitized other analog,image/jpeg,,,
991011546766104641,http://hdl.handle.net/11084/16866,"""Washing kits after noon mess, Camp Dodge, Iowa""",postcard,digitized other analog,,,,
991011546766204641,http://hdl.handle.net/11084/16865,"""Greenwood Park, Des Moines, Iowa""",postcard,digitized other analog,,,,
991011546766404641,http://hdl.handle.net/11084/16862,"""Swedish Lutheran Church, Des Moines, Iowa""",postcard,digitized other analog,image/jpeg,,,
991011546766504641,http://hdl.handle.net/11084/16858,"""Raccoon River, Des Moines, Iowa""",postcard,digitized other analog,image/jpeg,,,
991011546766704641,http://hdl.handle.net/11084/16856,"""Drainage Gates, Armco, the Iowa Culvert and Pipe Company, Des Moines, Iowa""",postcard,digitized other analog,,,,
991011546766904641,http://hdl.handle.net/11084/16853,"""Home for the Aged, Des Moines, Iowa""",postcard,digitized other analog,image/jpeg,,,
991011546767104641,http://hdl.handle.net/11084/16849,"""State Capitol of Iowa, Des Moines, Iowa""",postcard,digitized other analog,,,,
991011546767304641,http://hdl.handle.net/11084/16847,"""Brown Hotel, Fourth and Keo, Des Moines, Iowa""",postcard,digitized other analog,,,,
991011546767404641,http://hdl.handle.net/11084/16846,"""72/"" indep[endent] head wall on Armco paved invert pipe under 8' fill, Iowa Culvert and Pipe Co., Des Moines, Iowa""",postcard,digitized other analog,,,,
991011546767504641,http://hdl.handle.net/11084/16845,"""Looking southwest at Dewar, Iowa""",postcard,digitized other analog,image/tiff,,,
991011546767604641,http://hdl.handle.net/11084/16844,"""Looking southeast at Dewar, Iowa""",postcard,digitized other analog,image/tiff,,,
991011546767704641,http://hdl.handle.net/11084/16843,"""High School, Dexter, Iowa""",postcard,digitized other analog,image/jpeg,,,
991011546767804641,http://hdl.handle.net/11084/16842,"""E.B. Pohle Drug Store Interior, Dexter, Iowa""",postcard,digitized other analog,image/jpeg,,,
991011546768004641,http://hdl.handle.net/11084/16840,"""Depot, Dixon, Iowa""",postcard,digitized other analog,image/jpeg,,,
991011546768104641,http://hdl.handle.net/11084/16839,"""Vintage car, Donnan, Iowa""",postcard,digitized other analog,image/jpeg,,,
991011546768504641,http://hdl.handle.net/11084/16834,"""Main Street, Dows, Iowa""",postcard,digitized other analog,,,,
991011546768604641,http://hdl.handle.net/11084/16833,"""July 4 celebration, Dows, Iowa""",postcard,digitized other analog,,,,
991011546768704641,http://hdl.handle.net/11084/16832,"""Main Street east, Dows, Iowa""",postcard,digitized other analog,,,,
991011546768804641,http://hdl.handle.net/11084/16831,"""Holiday Inn /""Your Host from Coast to Coast/"", Dubuque, Iowa""",postcard,digitized other analog,,,,
991011546768904641,http://hdl.handle.net/11084/16830,"""Cut on the C. & G.W. R.R. near Dubuque, Iowa""",postcard,digitized other analog,,,,
991011546769004641,http://hdl.handle.net/11084/16829,"""Fourth Street Elevator, Dubuque, Iowa [002]""",postcard,digitized other analog,,,,
991011546769104641,http://hdl.handle.net/11084/16828,"""High school, Dubuque, Iowa [002]""",postcard,digitized other analog,,,,
991011546769204641,http://hdl.handle.net/11084/16823,"""High school, Dubuque, Iowa [001]""",postcard,digitized other analog,image/jpeg,,,
991011546769304641,http://hdl.handle.net/11084/16822,"""Hollywood Grill, Dubuque, Iowa""",postcard,digitized other analog,,,,
991011546769404641,http://hdl.handle.net/11084/16820,"""Post office, Dunlap, Iowa""",postcard,digitized other analog,image/tiff,,,
991011546769604641,http://hdl.handle.net/11084/16818,"""High school building, Durant, Iowa""",postcard,digitized other analog,image/tiff,,,
991011546769904641,http://hdl.handle.net/11084/16814,"""Electric light plant, Earlham, Iowa""",postcard,digitized other analog,image/tiff,,,
991011546770004641,http://hdl.handle.net/11084/16813,"""Junkin and Moreland /""Machine Shop/"", Earlham, Iowa""",postcard,digitized other analog,image/tiff,,,
991011546770104641,http://hdl.handle.net/11084/16812,"""Corner of Main and Chestnut , Earlham, Iowa""",postcard,digitized other analog,image/tiff,,,
991011546770204641,http://hdl.handle.net/11084/16811,"""North Main Street, Earlham, Iowa""",postcard,digitized other analog,image/tiff,,,
991011546770304641,http://hdl.handle.net/11084/16810,"""Chestnut Street, Earlham, Iowa""",postcard,digitized other analog,image/tiff,,,
991011546770404641,http://hdl.handle.net/11084/16809,"""Chestnut Street South, Earlham, Iowa""",postcard,digitized other analog,image/tiff,,,
991011546770504641,http://hdl.handle.net/11084/16808,"""Earlham Academy, Earlham, Iowa""",postcard,digitized other analog,image/tiff,,,
991011546770604641,http://hdl.handle.net/11084/16694,"""Bank and street scene, Hawarden, Iowa""",postcard,digitized other analog,,,,
991011546770704641,http://hdl.handle.net/11084/16693,"""Main Street, Hawarden, Iowa""",postcard,digitized other analog,,,,
991011546770804641,http://hdl.handle.net/11084/16692,"""High school, Hawarden, Iowa""",postcard,digitized other analog,,,,
991011546770904641,http://hdl.handle.net/11084/16691,"""Power house, Hawarden, Iowa""",postcard,digitized other analog,,,,
991011546771004641,http://hdl.handle.net/11084/16688,"""Upper Main Street, Hawkeye, Iowa""",postcard,digitized other analog,image/jpeg,,,
991011546771104641,http://hdl.handle.net/11084/16686,"""J.J. Herron threshing at Frank Garrigon's farm, August 31, 1909, Holstein, Iowa""",postcard,digitized other analog,image/jpeg,,,
991011546771204641,http://hdl.handle.net/11084/16685,"""Threshing at John Herron's Farm, August 2, 1911, Holstein, Iowa""",postcard,digitized other analog,,,,
991011546771304641,http://hdl.handle.net/11084/16684,"""Main Street, Holstein, Iowa [002]""",postcard,digitized other analog,,,,
991011546771404641,http://hdl.handle.net/11084/16683,"""Greetings from Homestead, Iowa""",postcard,digitized other analog,,,,
991011546771504641,http://hdl.handle.net/11084/16682,"""Main Street looking east, Hopkinton, Iowa [002]""",postcard,digitized other analog,,,,
991011546771604641,http://hdl.handle.net/11084/16681,"""Main Street looking east, Hopkinton, Iowa [001]""",postcard,digitized other analog,,,,
991011546771704641,http://hdl.handle.net/11084/16680,"""Main Street looking west, Hopkinton, Iowa""",postcard,digitized other analog,,,,
991011546771804641,http://hdl.handle.net/11084/16679,"""Hospers Depot, Hospers, Iowa""",postcard,digitized other analog,,,,
991011546771904641,http://hdl.handle.net/11084/16678,"""Views of Hudson, Iowa""",postcard,digitized other analog,,,,
991011546772004641,http://hdl.handle.net/11084/16676,"""Greetings from Hull, Iowa""",postcard,digitized other analog,image/jpeg,,,
991011546772104641,http://hdl.handle.net/11084/16675,"""Main Street, Humboldt, Iowa [002]""",postcard,digitized other analog,,,,
991011546772204641,http://hdl.handle.net/11084/16674,"""Fjeloberg Church, Rev. P.C. Birkels, Pastor, Huxley, Iowa""",postcard,digitized other analog,,,,
991011546772304641,http://hdl.handle.net/11084/16673,"""Main Street South, Ida Grove, Iowa""",postcard,digitized other analog,,,,
991011546772404641,http://hdl.handle.net/11084/16672,"""Second Street looking west, Ida Grove, Iowa""",postcard,digitized other analog,,,,
991011546772504641,http://hdl.handle.net/11084/16671,"""Long Bridge, Ida Grove, Iowa [002]""",postcard,digitized other analog,,,,
991011546772604641,http://hdl.handle.net/11084/16670,"""Gedney Hotel, Independence, Iowa""",postcard,digitized other analog,,,,
991011546772704641,http://hdl.handle.net/11084/16669,"""Greetings from Independence, Iowa""",postcard,digitized other analog,,,,
991011546772804641,http://hdl.handle.net/11084/16668,"""Hotel Pinicon, Independence, Iowa""",postcard,digitized other analog,,,,
991011546772904641,http://hdl.handle.net/11084/16667,"""Emerson Building, Independence, Iowa""",postcard,digitized other analog,,,,
991011546773004641,http://hdl.handle.net/11084/16666,"""Old mill, Independence, Iowa""",postcard,digitized other analog,,,,
991011546773104641,http://hdl.handle.net/11084/16665,"""Methodist Episcopal church, Indianola, Iowa""",postcard,digitized other analog,,,,
991011546773304641,http://hdl.handle.net/11084/16663,"""View of Iowa Avenue, Iowa City, Iowa [002]""",postcard,digitized other analog,,,,
991011546773404641,http://hdl.handle.net/11084/16662,"""Quadrangle, men's dormitory, University of Iowa, Iowa City, Iowa""",postcard,digitized other analog,,,,
991011546773504641,http://hdl.handle.net/11084/16661,"""Veteran's hospital, Iowa City, Iowa""",postcard,digitized other analog,,,,
991011546773704641,http://hdl.handle.net/11084/16659,"""Westlawn Dormitory, University of Iowa, Iowa City, Iowa""",postcard,digitized other analog,,,,
991011546773804641,http://hdl.handle.net/11084/16658,"""Dam at Iowa City, Iowa""",postcard,digitized other analog,,,,
991011546774004641,http://hdl.handle.net/11084/16656,"""University general hospital, Iowa City, Iowa""",postcard,digitized other analog,,,,
991011546774104641,http://hdl.handle.net/11084/16655,"""Hotel Woods, Iowa Falls, Iowa""",postcard,digitized other analog,,,,
991011546774204641,http://hdl.handle.net/11084/16654,"""Ellsworth College, Iowa Falls, Iowa""",postcard,digitized other analog,,,,
991011546774304641,http://hdl.handle.net/11084/16652,"""Combining a field of grain, Iowa""",postcard,digitized other analog,image/jpeg,,,
991011546774404641,http://hdl.handle.net/11084/16651,"""El /""Iowa/"" entrando al Dique, Puerto Militar, Rep. Argentina""",postcard,digitized other analog,,,,
991011546774504641,http://hdl.handle.net/11084/16650,"""U.S. Battleship /""Iowa/"", Stern View""",postcard,digitized other analog,,,,
991011546774604641,http://hdl.handle.net/11084/16649,"""45000 ton battleship U.S.S. Iowa""",postcard,digitized other analog,,,,
991011546774704641,http://hdl.handle.net/11084/16648,"""U.S.S. Iowa [002]""",postcard,digitized other analog,,,,
991011546774804641,http://hdl.handle.net/11084/16647,"""Greetings from Iowa /""Hawkeye State/""""",postcard,digitized other analog,,,,
991011546774904641,http://hdl.handle.net/11084/16646,"""U.S. Battleship Iowa [002]""",postcard,digitized other analog,,,,
991011546775004641,http://hdl.handle.net/11084/16645,"""Crew of U.S.S. Iowa after coaling ship""",postcard,digitized other analog,,,,
991011546775104641,http://hdl.handle.net/11084/16644,"""Spirit of Iowa""",postcard,digitized other analog,,,,
